OrderID,DateKey,ProductID,ChannelID,CampaignID,Quantity,UnitPrice,DiscountPct,Revenue,COGS,GrossProfit
ORD-15139,20231106,P008,CH07,CAM005,4,28.0,15.0,95.2,38.76,56.44
ORD-15140,20231106,P015,CH05,CAM005,1,75.0,15.0,63.75,20.63,43.12
ORD-15141,20231106,P006,CH04,CAM005,3,22.0,25.0,49.5,17.05,32.45
ORD-15142,20231106,P014,CH04,CAM005,1,18.0,20.0,14.4,5.5,8.9
ORD-15143,20231106,P005,CH08,CAM005,1,26.0,15.0,22.1,8.72,13.38
ORD-15144,20231106,P003,CH04,CAM005,2,65.0,20.0,104.0,40.91,63.09
ORD-15145,20231106,P006,CH04,CAM005,2,22.0,20.0,35.2,12.77,22.43
ORD-15146,20231106,P012,CH06,CAM005,1,31.0,15.0,26.35,10.17,16.18
ORD-15147,20231106,P009,CH06,CAM005,1,120.0,20.0,96.0,35.95,60.05
ORD-15148,20231106,P015,CH04,CAM005,1,75.0,25.0,56.25,20.23,36.02
ORD-15149,20231106,P013,CH05,CAM005,1,25.0,15.0,21.25,8.06,13.19
ORD-15150,20231106,P003,CH03,CAM005,1,65.0,25.0,48.75,18.11,30.64
ORD-15151,20231106,P010,CH04,CAM005,1,55.0,15.0,46.75,19.4,27.35
ORD-15152,20231106,P014,CH02,CAM005,1,18.0,25.0,13.5,5.23,8.27
ORD-15153,20231106,P012,CH04,CAM005,2,31.0,25.0,46.5,17.59,28.91
ORD-15154,20231106,P013,CH02,CAM005,1,25.0,20.0,20.0,7.64,12.36
ORD-15155,20231106,P008,CH03,CAM005,1,28.0,20.0,22.4,8.02,14.38
ORD-15156,20231106,P001,CH04,CAM005,1,29.0,25.0,21.75,8.12,13.63
ORD-15157,20231106,P006,CH01,CAM005,1,22.0,20.0,17.6,5.85,11.75
ORD-15158,20231106,P008,CH01,CAM005,3,28.0,20.0,67.2,25.21,41.99
ORD-15159,20231106,P004,CH04,CAM005,4,35.0,20.0,112.0,45.55,66.45
ORD-15160,20231106,P006,CH06,CAM005,1,22.0,25.0,16.5,5.47,11.03
ORD-15161,20231106,P005,CH04,CAM005,1,26.0,20.0,20.8,8.27,12.53
ORD-15162,20231106,P001,CH05,CAM005,1,29.0,25.0,21.75,8.35,13.4
ORD-15163,20231106,P009,CH07,CAM005,2,120.0,20.0,192.0,73.72,118.28
ORD-15164,20231107,P011,CH01,CAM005,1,29.0,15.0,24.65,8.14,16.51
ORD-15165,20231107,P015,CH01,CAM005,2,75.0,25.0,112.5,40.4,72.1
ORD-15166,20231107,P011,CH01,CAM005,1,29.0,15.0,24.65,8.88,15.77
ORD-15167,20231107,P011,CH04,CAM005,1,29.0,15.0,24.65,9.99,14.66
ORD-15168,20231107,P007,CH04,CAM005,2,38.0,15.0,64.6,23.16,41.44
ORD-15169,20231107,P015,CH01,CAM005,2,75.0,15.0,127.5,41.05,86.45
ORD-15170,20231107,P003,CH06,CAM005,2,65.0,25.0,97.5,38.13,59.37
ORD-15171,20231107,P003,CH02,CAM005,2,65.0,15.0,110.5,40.55,69.95
ORD-15172,20231107,P013,CH05,CAM005,1,25.0,20.0,20.0,7.39,12.61
ORD-15173,20231107,P013,CH04,CAM005,2,25.0,20.0,40.0,14.36,25.64
ORD-15174,20231107,P011,CH08,CAM005,1,29.0,20.0,23.2,8.02,15.18
ORD-15175,20231107,P012,CH02,CAM005,3,31.0,20.0,74.4,28.61,45.79
ORD-15176,20231107,P005,CH07,CAM005,1,26.0,15.0,22.1,7.69,14.41
ORD-15177,20231107,P011,CH03,CAM005,1,29.0,20.0,23.2,8.25,14.95
ORD-15178,20231107,P014,CH03,CAM005,2,18.0,25.0,27.0,9.18,17.82
ORD-15179,20231107,P005,CH04,CAM005,3,26.0,20.0,62.4,24.05,38.35
ORD-15180,20231107,P007,CH04,CAM005,3,38.0,15.0,96.9,35.22,61.68
ORD-15181,20231107,P007,CH06,CAM005,1,38.0,15.0,32.3,13.12,19.18
ORD-15182,20231107,P013,CH03,CAM005,1,25.0,25.0,18.75,7.69,11.06
ORD-15183,20231107,P005,CH01,CAM005,2,26.0,25.0,39.0,14.67,24.33
ORD-15184,20231107,P011,CH06,CAM005,1,29.0,25.0,21.75,7.9,13.85
ORD-15185,20231107,P010,CH04,CAM005,3,55.0,15.0,140.25,55.58,84.67
ORD-15186,20231107,P013,CH02,CAM005,2,25.0,25.0,37.5,12.12,25.38
ORD-15187,20231107,P003,CH04,CAM005,1,65.0,15.0,55.25,17.96,37.29
ORD-15188,20231107,P004,CH02,CAM005,3,35.0,15.0,89.25,33.62,55.63
ORD-15189,20231107,P012,CH03,CAM005,1,31.0,15.0,26.35,10.66,15.69
ORD-15190,20231107,P010,CH02,CAM005,2,55.0,25.0,82.5,31.59,50.91
ORD-15191,20231107,P011,CH01,CAM005,2,29.0,20.0,46.4,15.49,30.91
ORD-15192,20231107,P009,CH08,CAM005,1,120.0,15.0,102.0,39.67,62.33
ORD-15193,20231107,P011,CH01,CAM005,4,29.0,15.0,98.6,41.01,57.59
ORD-15194,20231107,P002,CH02,CAM005,1,34.0,15.0,28.9,11.87,17.03
ORD-15195,20231107,P010,CH02,CAM005,2,55.0,15.0,93.5,37.63,55.87
ORD-15196,20231107,P013,CH03,CAM005,3,25.0,15.0,63.75,20.9,42.85
ORD-15197,20231107,P012,CH05,CAM005,1,31.0,25.0,23.25,8.26,14.99
ORD-15198,20231107,P001,CH02,CAM005,3,29.0,15.0,73.95,30.21,43.74
ORD-15199,20231107,P014,CH02,CAM005,2,18.0,20.0,28.8,11.83,16.97
ORD-15200,20231107,P013,CH04,CAM005,1,25.0,20.0,20.0,7.39,12.61
ORD-15201,20231108,P009,CH01,CAM005,2,120.0,20.0,192.0,68.01,123.99
ORD-15202,20231108,P002,CH02,CAM005,2,34.0,25.0,51.0,20.52,30.48
ORD-15203,20231108,P011,CH01,CAM005,1,29.0,20.0,23.2,8.97,14.23
ORD-15204,20231108,P015,CH02,CAM005,2,75.0,25.0,112.5,38.47,74.03
ORD-15205,20231108,P008,CH04,CAM005,3,28.0,20.0,67.2,22.76,44.44
ORD-15206,20231108,P014,CH01,CAM005,1,18.0,20.0,14.4,5.16,9.24
ORD-15207,20231108,P014,CH01,CAM005,1,18.0,20.0,14.4,5.15,9.25
ORD-15208,20231108,P007,CH05,CAM005,2,38.0,20.0,60.8,21.02,39.78
ORD-15209,20231108,P002,CH01,CAM005,1,34.0,25.0,25.5,8.46,17.04
ORD-15210,20231108,P013,CH04,CAM005,1,25.0,25.0,18.75,7.75,11.0
ORD-15211,20231108,P007,CH04,CAM005,1,38.0,15.0,32.3,10.4,21.9
ORD-15212,20231108,P014,CH01,CAM005,2,18.0,15.0,30.6,11.13,19.47
ORD-15213,20231108,P008,CH07,CAM005,1,28.0,20.0,22.4,8.78,13.62
ORD-15214,20231108,P014,CH04,CAM005,1,18.0,25.0,13.5,5.27,8.23
ORD-15215,20231108,P007,CH03,CAM005,2,38.0,15.0,64.6,26.82,37.78
ORD-15216,20231108,P004,CH02,CAM005,1,35.0,25.0,26.25,9.79,16.46
ORD-15217,20231108,P001,CH02,CAM005,1,29.0,25.0,21.75,7.59,14.16
ORD-15218,20231108,P003,CH01,CAM005,1,65.0,20.0,52.0,18.19,33.81
ORD-15219,20231108,P001,CH06,CAM005,1,29.0,25.0,21.75,7.48,14.27
ORD-15220,20231108,P004,CH02,CAM005,1,35.0,20.0,28.0,10.02,17.98
ORD-15221,20231108,P003,CH04,CAM005,1,65.0,20.0,52.0,19.71,32.29
ORD-15222,20231108,P012,CH02,CAM005,1,31.0,25.0,23.25,9.42,13.83
ORD-15223,20231108,P004,CH04,CAM005,1,35.0,20.0,28.0,9.59,18.41
ORD-15224,20231108,P013,CH01,CAM005,1,25.0,15.0,21.25,8.21,13.04
ORD-15225,20231108,P010,CH03,CAM005,1,55.0,20.0,44.0,14.15,29.85
ORD-15226,20231108,P003,CH04,CAM005,1,65.0,20.0,52.0,19.79,32.21
ORD-15227,20231109,P006,CH06,CAM005,3,22.0,15.0,56.1,20.81,35.29
ORD-15228,20231109,P014,CH03,CAM005,2,18.0,15.0,30.6,12.03,18.57
ORD-15229,20231109,P008,CH01,CAM005,2,28.0,25.0,42.0,15.75,26.25
ORD-15230,20231109,P007,CH04,CAM005,1,38.0,15.0,32.3,12.53,19.77
ORD-15231,20231109,P007,CH05,CAM005,1,38.0,15.0,32.3,12.16,20.14
ORD-15232,20231109,P011,CH03,CAM005,1,29.0,20.0,23.2,9.4,13.8
ORD-15233,20231109,P012,CH04,CAM005,2,31.0,15.0,52.7,17.16,35.54
ORD-15234,20231109,P005,CH02,CAM005,1,26.0,20.0,20.8,6.93,13.87
ORD-15235,20231109,P011,CH02,CAM005,2,29.0,20.0,46.4,17.42,28.98
ORD-15236,20231109,P001,CH07,CAM005,2,29.0,20.0,46.4,18.93,27.47
ORD-15237,20231109,P003,CH04,CAM005,1,65.0,20.0,52.0,16.89,35.11
ORD-15238,20231109,P011,CH05,CAM005,1,29.0,25.0,21.75,8.68,13.07
ORD-15239,20231109,P005,CH03,CAM005,2,26.0,20.0,41.6,15.91,25.69
ORD-15240,20231109,P009,CH05,CAM005,1,120.0,25.0,90.0,33.34,56.66
ORD-15241,20231109,P001,CH01,CAM005,1,29.0,15.0,24.65,8.99,15.66
ORD-15242,20231109,P002,CH01,CAM005,2,34.0,15.0,57.8,20.12,37.68
ORD-15243,20231110,P001,CH01,CAM005,1,29.0,15.0,24.65,8.47,16.18
ORD-15244,20231110,P011,CH04,CAM005,1,29.0,15.0,24.65,9.79,14.86
ORD-15245,20231110,P012,CH01,CAM005,2,31.0,25.0,46.5,16.68,29.82
ORD-15246,20231110,P002,CH05,CAM005,2,34.0,15.0,57.8,19.87,37.93
ORD-15247,20231110,P010,CH04,CAM005,2,55.0,25.0,82.5,30.35,52.15
ORD-15248,20231110,P004,CH05,CAM005,2,35.0,25.0,52.5,19.91,32.59
ORD-15249,20231110,P005,CH04,CAM005,1,26.0,15.0,22.1,7.12,14.98
ORD-15250,20231110,P003,CH01,CAM005,2,65.0,15.0,110.5,46.04,64.46
ORD-15251,20231110,P015,CH01,CAM005,1,75.0,25.0,56.25,20.05,36.2
ORD-15252,20231110,P013,CH01,CAM005,2,25.0,25.0,37.5,13.2,24.3
ORD-15253,20231110,P003,CH01,CAM005,1,65.0,15.0,55.25,22.55,32.7
ORD-15254,20231110,P010,CH05,CAM005,2,55.0,20.0,88.0,31.34,56.66
ORD-15255,20231110,P015,CH02,CAM005,2,75.0,20.0,120.0,42.53,77.47
ORD-15256,20231110,P007,CH06,CAM005,2,38.0,20.0,60.8,19.93,40.87
ORD-15257,20231110,P008,CH03,CAM005,2,28.0,25.0,42.0,15.54,26.46
ORD-15258,20231110,P007,CH05,CAM005,3,38.0,20.0,91.2,32.84,58.36
ORD-15259,20231110,P003,CH05,CAM005,2,65.0,20.0,104.0,38.94,65.06
ORD-15260,20231110,P001,CH02,CAM005,1,29.0,15.0,24.65,9.23,15.42
ORD-15261,20231110,P014,CH04,CAM005,2,18.0,15.0,30.6,10.3,20.3
ORD-15262,20231110,P003,CH01,CAM005,2,65.0,20.0,104.0,40.22,63.78
ORD-15263,20231110,P002,CH02,CAM005,2,34.0,15.0,57.8,21.35,36.45
ORD-15264,20231110,P004,CH05,CAM005,1,35.0,20.0,28.0,9.16,18.84
ORD-15265,20231110,P008,CH03,CAM005,1,28.0,25.0,21.0,8.13,12.87
ORD-15266,20231110,P006,CH01,CAM005,1,22.0,20.0,17.6,7.38,10.22
ORD-15267,20231110,P012,CH03,CAM005,3,31.0,20.0,74.4,24.01,50.39
ORD-15268,20231110,P005,CH02,CAM005,1,26.0,20.0,20.8,7.89,12.91
ORD-15269,20231110,P015,CH03,CAM005,1,75.0,25.0,56.25,22.38,33.87
ORD-15270,20231110,P004,CH01,CAM005,1,35.0,25.0,26.25,9.98,16.27
ORD-15271,20231110,P011,CH01,CAM005,2,29.0,15.0,49.3,19.55,29.75
ORD-15272,20231110,P010,CH08,CAM005,2,55.0,25.0,82.5,34.55,47.95
ORD-15273,20231110,P010,CH01,CAM005,2,55.0,15.0,93.5,33.5,60.0
ORD-15274,20231110,P010,CH01,CAM005,1,55.0,15.0,46.75,16.72,30.03
ORD-15275,20231110,P015,CH04,CAM005,2,75.0,20.0,120.0,40.44,79.56
ORD-15276,20231110,P009,CH01,CAM005,1,120.0,15.0,102.0,33.53,68.47
ORD-15277,20231110,P002,CH03,CAM005,2,34.0,20.0,54.4,20.95,33.45
ORD-15278,20231111,P011,CH03,CAM005,2,29.0,25.0,43.5,16.18,27.32
ORD-15279,20231111,P005,CH06,CAM005,1,26.0,25.0,19.5,7.12,12.38
ORD-15280,20231111,P010,CH01,CAM005,1,55.0,15.0,46.75,17.25,29.5
ORD-15281,20231111,P002,CH02,CAM005,3,34.0,20.0,81.6,29.02,52.58
ORD-15282,20231111,P012,CH01,CAM005,2,31.0,15.0,52.7,19.14,33.56
ORD-15283,20231111,P008,CH01,CAM005,2,28.0,25.0,42.0,14.76,27.24
ORD-15284,20231111,P014,CH01,CAM005,4,18.0,15.0,61.2,20.61,40.59
ORD-15285,20231111,P008,CH08,CAM005,1,28.0,15.0,23.8,9.39,14.41
ORD-15286,20231111,P013,CH03,CAM005,1,25.0,20.0,20.0,6.84,13.16
ORD-15287,20231111,P015,CH04,CAM005,1,75.0,15.0,63.75,23.75,40.0
ORD-15288,20231111,P012,CH05,CAM005,2,31.0,15.0,52.7,18.93,33.77
ORD-15289,20231111,P003,CH04,CAM005,1,65.0,15.0,55.25,20.44,34.81
ORD-15290,20231111,P007,CH08,CAM005,1,38.0,25.0,28.5,9.61,18.89
ORD-15291,20231111,P007,CH01,CAM005,4,38.0,15.0,129.2,51.71,77.49
ORD-15292,20231111,P004,CH01,CAM005,2,35.0,20.0,56.0,21.16,34.84
ORD-15293,20231111,P013,CH06,CAM005,1,25.0,15.0,21.25,7.32,13.93
ORD-15294,20231111,P011,CH01,CAM005,1,29.0,25.0,21.75,8.65,13.1
ORD-15295,20231111,P009,CH01,CAM005,2,120.0,15.0,204.0,79.15,124.85
ORD-15296,20231111,P015,CH04,CAM005,2,75.0,20.0,120.0,48.61,71.39
ORD-15297,20231111,P012,CH01,CAM005,2,31.0,20.0,49.6,19.73,29.87
ORD-15298,20231111,P015,CH02,CAM005,1,75.0,25.0,56.25,21.94,34.31
ORD-15299,20231111,P003,CH02,CAM005,3,65.0,25.0,146.25,59.13,87.12
ORD-15300,20231111,P015,CH07,CAM005,1,75.0,20.0,60.0,24.59,35.41
ORD-15301,20231111,P015,CH07,CAM005,2,75.0,25.0,112.5,38.11,74.39
ORD-15302,20231111,P013,CH01,CAM005,2,25.0,25.0,37.5,14.24,23.26
ORD-15303,20231111,P006,CH02,CAM005,2,22.0,25.0,33.0,11.39,21.61
ORD-15304,20231111,P004,CH01,CAM005,1,35.0,25.0,26.25,9.04,17.21
ORD-15305,20231111,P015,CH05,CAM005,1,75.0,25.0,56.25,22.14,34.11
ORD-15306,20231111,P013,CH08,CAM005,1,25.0,25.0,18.75,7.24,11.51
ORD-15307,20231111,P006,CH07,CAM005,2,22.0,25.0,33.0,11.48,21.52
ORD-15308,20231111,P012,CH01,CAM005,4,31.0,15.0,105.4,41.13,64.27
ORD-15309,20231112,P008,CH03,CAM005,2,28.0,25.0,42.0,17.41,24.59
ORD-15310,20231112,P015,CH01,CAM005,1,75.0,15.0,63.75,21.78,41.97
ORD-15311,20231112,P010,CH03,CAM005,3,55.0,20.0,132.0,51.38,80.62
ORD-15312,20231112,P002,CH03,CAM005,1,34.0,15.0,28.9,11.29,17.61
ORD-15313,20231112,P003,CH02,CAM005,2,65.0,25.0,97.5,39.5,58.0
ORD-15314,20231112,P005,CH01,CAM005,2,26.0,25.0,39.0,13.38,25.62
ORD-15315,20231112,P013,CH01,CAM005,2,25.0,25.0,37.5,12.88,24.62
ORD-15316,20231112,P006,CH02,CAM005,1,22.0,15.0,18.7,7.2,11.5
ORD-15317,20231112,P005,CH02,CAM005,1,26.0,25.0,19.5,7.94,11.56
ORD-15318,20231112,P005,CH01,CAM005,4,26.0,25.0,78.0,27.14,50.86
ORD-15319,20231112,P013,CH06,CAM005,1,25.0,20.0,20.0,7.28,12.72
ORD-15320,20231112,P006,CH05,CAM005,3,22.0,25.0,49.5,18.39,31.11
ORD-15321,20231112,P011,CH01,CAM005,1,29.0,20.0,23.2,8.85,14.35
ORD-15322,20231112,P010,CH02,CAM005,1,55.0,25.0,41.25,15.42,25.83
ORD-15323,20231112,P012,CH01,CAM005,1,31.0,20.0,24.8,10.0,14.8
ORD-15324,20231112,P003,CH02,CAM005,1,65.0,25.0,48.75,18.64,30.11
ORD-15325,20231112,P009,CH07,CAM005,1,120.0,25.0,90.0,36.92,53.08
ORD-15326,20231112,P013,CH01,CAM005,2,25.0,20.0,40.0,15.27,24.73
ORD-15327,20231112,P003,CH05,CAM005,2,65.0,25.0,97.5,40.53,56.97
ORD-15328,20231113,P007,CH03,CAM005,2,38.0,25.0,57.0,19.23,37.77
ORD-15329,20231113,P003,CH04,CAM005,1,65.0,15.0,55.25,20.82,34.43
ORD-15330,20231113,P002,CH06,CAM005,2,34.0,15.0,57.8,22.02,35.78
ORD-15331,20231113,P001,CH06,CAM005,2,29.0,20.0,46.4,15.44,30.96
ORD-15332,20231113,P011,CH04,CAM005,1,29.0,20.0,23.2,8.99,14.21
ORD-15333,20231113,P009,CH05,CAM005,1,120.0,20.0,96.0,37.2,58.8
ORD-15334,20231113,P009,CH04,CAM005,4,120.0,20.0,384.0,137.12,246.88
ORD-15335,20231113,P012,CH04,CAM005,1,31.0,25.0,23.25,7.53,15.72
ORD-15336,20231113,P007,CH05,CAM005,1,38.0,20.0,30.4,10.49,19.91
ORD-15337,20231113,P009,CH01,CAM005,3,120.0,25.0,270.0,95.3,174.7
ORD-15338,20231113,P001,CH03,CAM005,1,29.0,15.0,24.65,9.31,15.34
ORD-15339,20231113,P006,CH01,CAM005,2,22.0,25.0,33.0,13.22,19.78
ORD-15340,20231113,P006,CH04,CAM005,3,22.0,25.0,49.5,20.12,29.38
ORD-15341,20231113,P004,CH04,CAM005,2,35.0,20.0,56.0,19.51,36.49
ORD-15342,20231113,P004,CH02,CAM005,1,35.0,20.0,28.0,9.88,18.12
ORD-15343,20231113,P005,CH03,CAM005,2,26.0,15.0,44.2,14.31,29.89
ORD-15344,20231113,P010,CH05,CAM005,1,55.0,25.0,41.25,17.12,24.13
ORD-15345,20231113,P004,CH07,CAM005,4,35.0,25.0,105.0,40.37,64.63
ORD-15346,20231113,P011,CH02,CAM005,4,29.0,25.0,87.0,32.53,54.47
ORD-15347,20231113,P010,CH02,CAM005,1,55.0,20.0,44.0,17.16,26.84
ORD-15348,20231113,P014,CH04,CAM005,3,18.0,20.0,43.2,16.35,26.85
ORD-15349,20231113,P002,CH06,CAM005,2,34.0,15.0,57.8,18.65,39.15
ORD-15350,20231113,P013,CH01,CAM005,1,25.0,25.0,18.75,7.75,11.0
ORD-15351,20231113,P008,CH01,CAM005,1,28.0,20.0,22.4,8.14,14.26
ORD-15352,20231113,P006,CH01,CAM005,1,22.0,25.0,16.5,5.98,10.52
ORD-15353,20231113,P001,CH04,CAM005,1,29.0,20.0,23.2,8.73,14.47
ORD-15354,20231113,P012,CH04,CAM005,1,31.0,20.0,24.8,9.45,15.35
ORD-15355,20231114,P011,CH08,CAM005,2,29.0,20.0,46.4,16.35,30.05
ORD-15356,20231114,P015,CH01,CAM005,1,75.0,25.0,56.25,21.24,35.01
ORD-15357,20231114,P004,CH03,CAM005,1,35.0,25.0,26.25,10.37,15.88
ORD-15358,20231114,P005,CH07,CAM005,2,26.0,20.0,41.6,16.77,24.83
ORD-15359,20231114,P009,CH04,CAM005,3,120.0,15.0,306.0,107.12,198.88
ORD-15360,20231114,P001,CH06,CAM005,1,29.0,25.0,21.75,8.83,12.92
ORD-15361,20231114,P009,CH02,CAM005,2,120.0,25.0,180.0,60.7,119.3
ORD-15362,20231114,P007,CH06,CAM005,1,38.0,20.0,30.4,11.64,18.76
ORD-15363,20231114,P013,CH05,CAM005,1,25.0,15.0,21.25,8.41,12.84
ORD-15364,20231114,P007,CH06,CAM005,3,38.0,15.0,96.9,34.14,62.76
ORD-15365,20231114,P006,CH01,CAM005,2,22.0,15.0,37.4,15.15,22.25
ORD-15366,20231114,P003,CH03,CAM005,2,65.0,15.0,110.5,46.04,64.46
ORD-15367,20231114,P010,CH04,CAM005,1,55.0,25.0,41.25,16.75,24.5
ORD-15368,20231114,P003,CH07,CAM005,3,65.0,20.0,156.0,58.1,97.9
ORD-15369,20231114,P013,CH03,CAM005,3,25.0,20.0,60.0,20.08,39.92
ORD-15370,20231114,P004,CH05,CAM005,1,35.0,20.0,28.0,9.55,18.45
ORD-15371,20231114,P010,CH02,CAM005,1,55.0,25.0,41.25,16.25,25.0
ORD-15372,20231114,P004,CH01,CAM005,1,35.0,15.0,29.75,10.1,19.65
ORD-15373,20231114,P006,CH03,CAM005,1,22.0,25.0,16.5,6.77,9.73
ORD-15374,20231114,P008,CH07,CAM005,3,28.0,20.0,67.2,23.39,43.81
ORD-15375,20231114,P006,CH03,CAM005,3,22.0,20.0,52.8,21.6,31.2
ORD-15376,20231114,P007,CH01,CAM005,1,38.0,25.0,28.5,9.24,19.26
ORD-15377,20231114,P010,CH07,CAM005,2,55.0,20.0,88.0,35.32,52.68
ORD-15378,20231114,P005,CH05,CAM005,4,26.0,25.0,78.0,27.09,50.91
ORD-15379,20231114,P005,CH04,CAM005,3,26.0,25.0,58.5,20.68,37.82
ORD-15380,20231114,P010,CH02,CAM005,1,55.0,20.0,44.0,17.94,26.06
ORD-15381,20231114,P014,CH01,CAM005,2,18.0,20.0,28.8,10.56,18.24
ORD-15382,20231114,P009,CH03,CAM005,1,120.0,15.0,102.0,42.41,59.59
ORD-15383,20231114,P008,CH03,CAM005,1,28.0,20.0,22.4,7.95,14.45
ORD-15384,20231114,P005,CH01,CAM005,1,26.0,15.0,22.1,8.51,13.59
ORD-15385,20231114,P004,CH01,CAM005,2,35.0,25.0,52.5,20.57,31.93
ORD-15386,20231114,P010,CH06,CAM005,2,55.0,20.0,88.0,31.67,56.33
ORD-15387,20231114,P012,CH03,CAM005,1,31.0,20.0,24.8,8.79,16.01
ORD-15388,20231114,P009,CH08,CAM005,2,120.0,20.0,192.0,68.46,123.54
ORD-15389,20231115,P004,CH06,CAM005,1,35.0,15.0,29.75,11.4,18.35
ORD-15390,20231115,P015,CH07,CAM005,2,75.0,15.0,127.5,44.12,83.38
ORD-15391,20231115,P001,CH06,CAM005,2,29.0,15.0,49.3,19.4,29.9
ORD-15392,20231115,P014,CH02,CAM005,4,18.0,20.0,57.6,18.88,38.72
ORD-15393,20231115,P010,CH04,CAM005,2,55.0,25.0,82.5,29.69,52.81
ORD-15394,20231115,P006,CH08,CAM005,1,22.0,20.0,17.6,6.52,11.08
ORD-15395,20231115,P012,CH08,CAM005,2,31.0,20.0,49.6,16.25,33.35
ORD-15396,20231115,P012,CH02,CAM005,1,31.0,25.0,23.25,8.93,14.32
ORD-15397,20231115,P011,CH03,CAM005,1,29.0,25.0,21.75,7.96,13.79
ORD-15398,20231115,P010,CH03,CAM005,2,55.0,20.0,88.0,32.98,55.02
ORD-15399,20231115,P003,CH05,CAM005,1,65.0,15.0,55.25,19.72,35.53
ORD-15400,20231115,P006,CH08,CAM005,2,22.0,25.0,33.0,12.6,20.4
ORD-15401,20231115,P005,CH05,CAM005,2,26.0,15.0,44.2,17.37,26.83
ORD-15402,20231115,P010,CH05,CAM005,1,55.0,15.0,46.75,16.44,30.31
ORD-15403,20231115,P014,CH03,CAM005,1,18.0,15.0,15.3,6.3,9.0
ORD-15404,20231115,P002,CH02,CAM005,1,34.0,15.0,28.9,10.79,18.11
ORD-15405,20231115,P007,CH01,CAM005,1,38.0,15.0,32.3,11.02,21.28
ORD-15406,20231115,P010,CH06,CAM005,1,55.0,25.0,41.25,14.6,26.65
ORD-15407,20231115,P005,CH03,CAM005,3,26.0,15.0,66.3,22.46,43.84
ORD-15408,20231115,P010,CH02,CAM005,1,55.0,25.0,41.25,16.8,24.45
ORD-15409,20231115,P003,CH07,CAM005,1,65.0,25.0,48.75,16.7,32.05
ORD-15410,20231115,P006,CH08,CAM005,1,22.0,25.0,16.5,6.53,9.97
ORD-15411,20231115,P007,CH03,CAM005,3,38.0,20.0,91.2,31.94,59.26
ORD-15412,20231115,P004,CH01,CAM005,1,35.0,25.0,26.25,10.17,16.08
ORD-15413,20231116,P001,CH01,CAM005,1,29.0,20.0,23.2,9.22,13.98
ORD-15414,20231116,P009,CH06,CAM005,1,120.0,25.0,90.0,35.78,54.22
ORD-15415,20231116,P006,CH04,CAM005,2,22.0,25.0,33.0,11.64,21.36
ORD-15416,20231116,P015,CH04,CAM005,2,75.0,25.0,112.5,39.42,73.08
ORD-15417,20231116,P015,CH04,CAM005,4,75.0,25.0,225.0,94.03,130.97
ORD-15418,20231116,P006,CH02,CAM005,1,22.0,15.0,18.7,6.69,12.01
ORD-15419,20231116,P006,CH05,CAM005,1,22.0,15.0,18.7,7.08,11.62
ORD-15420,20231116,P005,CH04,CAM005,4,26.0,25.0,78.0,30.93,47.07
ORD-15421,20231116,P012,CH01,CAM005,1,31.0,20.0,24.8,10.08,14.72
ORD-15422,20231116,P004,CH02,CAM005,2,35.0,20.0,56.0,19.67,36.33
ORD-15423,20231116,P003,CH01,CAM005,2,65.0,20.0,104.0,41.02,62.98
ORD-15424,20231116,P004,CH08,CAM005,3,35.0,25.0,78.75,32.47,46.28
ORD-15425,20231116,P003,CH01,CAM005,1,65.0,15.0,55.25,19.31,35.94
ORD-15426,20231116,P002,CH02,CAM005,1,34.0,15.0,28.9,10.21,18.69
ORD-15427,20231116,P011,CH02,CAM005,1,29.0,15.0,24.65,8.68,15.97
ORD-15428,20231116,P001,CH01,CAM005,2,29.0,20.0,46.4,16.89,29.51
ORD-15429,20231116,P002,CH04,CAM005,1,34.0,25.0,25.5,9.2,16.3
ORD-15430,20231116,P010,CH04,CAM005,2,55.0,20.0,88.0,31.74,56.26
ORD-15431,20231116,P014,CH05,CAM005,1,18.0,20.0,14.4,6.03,8.37
ORD-15432,20231116,P005,CH01,CAM005,2,26.0,25.0,39.0,14.78,24.22
ORD-15433,20231116,P003,CH03,CAM005,2,65.0,20.0,104.0,36.83,67.17
ORD-15434,20231116,P001,CH03,CAM005,2,29.0,25.0,43.5,17.42,26.08
ORD-15435,20231116,P001,CH03,CAM005,1,29.0,20.0,23.2,9.7,13.5
ORD-15436,20231116,P007,CH04,CAM005,1,38.0,25.0,28.5,11.19,17.31
ORD-15437,20231116,P011,CH01,CAM005,2,29.0,25.0,43.5,14.46,29.04
ORD-15438,20231116,P009,CH01,CAM005,2,120.0,15.0,204.0,79.3,124.7
ORD-15439,20231116,P011,CH06,CAM005,1,29.0,15.0,24.65,9.49,15.16
ORD-15440,20231116,P007,CH06,CAM005,2,38.0,15.0,64.6,20.87,43.73
ORD-15441,20231116,P004,CH04,CAM005,1,35.0,25.0,26.25,8.63,17.62
ORD-15442,20231116,P001,CH01,CAM005,2,29.0,25.0,43.5,16.68,26.82
ORD-15443,20231117,P008,CH01,CAM005,1,28.0,15.0,23.8,9.29,14.51
ORD-15444,20231117,P003,CH01,CAM005,1,65.0,20.0,52.0,21.39,30.61
ORD-15445,20231117,P005,CH04,CAM005,2,26.0,20.0,41.6,16.66,24.94
ORD-15446,20231117,P009,CH03,CAM005,1,120.0,15.0,102.0,35.65,66.35
ORD-15447,20231117,P003,CH07,CAM005,2,65.0,25.0,97.5,39.82,57.68
